Transaction ID,Sender Account ID,Receiver Account ID,Transaction Amount,Transaction Type,Date,Time,Transaction Status,Fraud Flag,Latitude,Longitude,Device Used,Network Slice ID,Latency (ms),Slice Bandwidth (Mbps),PIN Code
TXN8847738852,ACC84364,ACC47327,399.24,Deposit,17/01/2025,10:26:00 AM,Success,FALSE,35.6895 N, 2.3522 W,Mobile,Slice1,8,82,2129
TXN8902547494,ACC14105,ACC72307,559.81,Withdrawal,17/01/2025,10:50:00 AM,Failed,TRUE,35.6895 N, 0.1278 W,Desktop,Slice3,4,100,3772
TXN5149461862,ACC10098,ACC31423,402.64,Transfer,17/01/2025,10:36:00 AM,Failed,FALSE,55.7558 N, 139.6917 W,Mobile,Slice3,18,231,9797
TXN5792754437,ACC50000,ACC92966,1215.46,Transfer,17/01/2025,10:27:00 AM,Success,TRUE,48.8566 N, 37.6173 W,Mobile,Slice1,7,145,4071
TXN4939876794,ACC40458,ACC54669,164.94,Transfer,17/01/2025,10:34:00 AM,Success,TRUE,55.7558 N, 2.3522 W,Desktop,Slice3,5,178,6126
TXN5124329693,ACC49933,ACC88043,777.59,Transfer,17/01/2025,10:49:00 AM,Failed,FALSE,48.8566 N, 0.1278 W,Mobile,Slice2,10,211,4147
TXN7729611030,ACC48564,ACC54219,802.61,Deposit,17/01/2025,10:11:00 AM,Failed,TRUE,48.8566 N, -74.006 W,Desktop,Slice3,5,233,4382
TXN3969911632,ACC67884,ACC13991,369.05,Transfer,17/01/2025,10:35:00 AM,Failed,FALSE,40.7128 N, -74.006 W,Desktop,Slice1,14,113,2296
TXN6822416237,ACC98500,ACC12069,635.34,Withdrawal,17/01/2025,10:54:00 AM,Success,TRUE,35.6895 N, -74.006 W,Mobile,Slice3,15,221,8638
TXN8918643323,ACC22774,ACC61845,646.29,Withdrawal,17/01/2025,10:43:00 AM,Success,FALSE,34.0522 N, 0.1278 W,Mobile,Slice2,18,157,4638
TXN2644019441,ACC69928,ACC15272,181.28,Withdrawal,17/01/2025,10:07:00 AM,Success,TRUE,51.5074 N, 139.6917 W,Desktop,Slice3,10,173,9877
TXN7066384355,ACC45635,ACC93414,381.94,Withdrawal,17/01/2025,10:22:00 AM,Failed,FALSE,34.0522 N, 37.6173 W,Desktop,Slice3,8,94,9531
TXN3386767631,ACC59588,ACC63706,656.49,Deposit,17/01/2025,10:36:00 AM,Failed,TRUE,51.5074 N, 139.6917 W,Desktop,Slice3,8,126,7015
TXN5268233590,ACC76335,ACC44209,693.73,Withdrawal,17/01/2025,10:52:00 AM,Success,FALSE,40.7128 N, 37.6173 W,Desktop,Slice2,3,204,6513
TXN9728180847,ACC83660,ACC31355,872.85,Transfer,17/01/2025,10:01:00 AM,Failed,FALSE,34.0522 N, -118.2437 W,Desktop,Slice1,17,150,5968
TXN3181213064,ACC79424,ACC13917,1480.5,Transfer,17/01/2025,10:15:00 AM,Success,TRUE,51.5074 N, 139.6917 W,Desktop,Slice3,17,117,9487
TXN1983335898,ACC41052,ACC95407,1143.38,Transfer,17/01/2025,10:31:00 AM,Success,FALSE,51.5074 N, 2.3522 W,Desktop,Slice2,20,181,1298
TXN3785811199,ACC45754,ACC56026,507.32,Deposit,17/01/2025,10:57:00 AM,Failed,TRUE,55.7558 N, 37.6173 W,Mobile,Slice3,18,142,1424
TXN2136436539,ACC85339,ACC40432,514.1,Deposit,17/01/2025,10:04:00 AM,Failed,TRUE,51.5074 N, 37.6173 W,Mobile,Slice3,14,120,9226
TXN3610926310,ACC64812,ACC14886,333.81,Withdrawal,17/01/2025,10:21:00 AM,Failed,TRUE,34.0522 N, 139.6917 W,Mobile,Slice3,18,131,1649
TXN2064272646,ACC44202,ACC82680,1123.09,Transfer,17/01/2025,10:37:00 AM,Success,TRUE,51.5074 N, -118.2437 W,Mobile,Slice2,13,234,1859
TXN9293693445,ACC60880,ACC94809,274.03,Withdrawal,17/01/2025,10:32:00 AM,Success,TRUE,40.7128 N, 0.1278 W,Desktop,Slice3,7,70,5983
TXN2348724644,ACC97883,ACC71524,319.5,Withdrawal,17/01/2025,10:37:00 AM,Success,TRUE,51.5074 N, 37.6173 W,Mobile,Slice2,14,217,3460
TXN7250272568,ACC49715,ACC10486,59.57,Withdrawal,17/01/2025,10:31:00 AM,Failed,FALSE,35.6895 N, 37.6173 W,Mobile,Slice3,11,78,7280
TXN7758936451,ACC39682,ACC62283,1091.53,Deposit,17/01/2025,10:55:00 AM,Success,TRUE,48.8566 N, -118.2437 W,Mobile,Slice2,11,196,1973
TXN4930471112,ACC28678,ACC21230,1485.37,Withdrawal,17/01/2025,10:02:00 AM,Failed,FALSE,55.7558 N, 2.3522 W,Mobile,Slice2,13,149,3093
TXN6661892244,ACC43334,ACC31560,179.93,Deposit,17/01/2025,10:18:00 AM,Success,TRUE,40.7128 N, 37.6173 W,Mobile,Slice3,6,192,9759
TXN9210129507,ACC98981,ACC73310,558.64,Deposit,17/01/2025,10:30:00 AM,Failed,FALSE,48.8566 N, -74.006 W,Desktop,Slice1,4,204,4036
TXN2679491739,ACC69673,ACC60940,919.35,Deposit,17/01/2025,10:52:00 AM,Failed,FALSE,48.8566 N, 37.6173 W,Mobile,Slice1,17,210,8981
TXN6073923771,ACC31273,ACC75160,1285.8,Withdrawal,17/01/2025,10:17:00 AM,Failed,TRUE,34.0522 N, 2.3522 W,Desktop,Slice2,7,87,4938
TXN9550044170,ACC45335,ACC10363,1098.28,Deposit,17/01/2025,10:39:00 AM,Success,TRUE,35.6895 N, 139.6917 W,Desktop,Slice3,12,199,2084
TXN2106828046,ACC68992,ACC32882,236.29,Transfer,17/01/2025,10:43:00 AM,Success,FALSE,51.5074 N, -118.2437 W,Desktop,Slice2,20,169,8004
TXN9649254386,ACC13948,ACC71806,378.9,Transfer,17/01/2025,10:36:00 AM,Success,FALSE,48.8566 N, 0.1278 W,Mobile,Slice2,10,104,4527
TXN7395336359,ACC79886,ACC14903,1340.76,Transfer,17/01/2025,10:49:00 AM,Success,FALSE,35.6895 N, -118.2437 W,Mobile,Slice2,19,224,9766
TXN2215717837,ACC95972,ACC50750,483.36,Withdrawal,17/01/2025,11:00:00 AM,Failed,TRUE,55.7558 N, 37.6173 W,Mobile,Slice2,12,56,1009
TXN1676848215,ACC95938,ACC18507,199.81,Withdrawal,17/01/2025,10:54:00 AM,Success,FALSE,34.0522 N, 139.6917 W,Desktop,Slice1,14,151,9301
TXN2479413280,ACC76523,ACC95234,1341.86,Transfer,17/01/2025,10:59:00 AM,Success,TRUE,51.5074 N, 139.6917 W,Mobile,Slice3,8,95,4038
TXN3992032184,ACC16789,ACC21980,495.36,Transfer,17/01/2025,10:02:00 AM,Failed,FALSE,55.7558 N, -74.006 W,Mobile,Slice2,5,155,9888
